|I150|01012018|31012018|
|I155|51100370|BR01SAOHTH|568434188608080,00|C|2611,16|0,00|2611,16|D|
|I155|51509909|BR01SAOCI3|0,00||2745,88|0,00|2745,88|D|
|I155|51502070|BR01SAOZ01|0,00||3084,45|0,00|3084,45|D|
|I155|51509999|BR01SAOCF3|0,00||3361,25|94,00|3267,25|D|
|I155|51507030|BR01SSZCP2|0,00||3472,48|0,00|3472,48|D|
|I155|51507099|BR01SAOCF3|0,00||3900,08|0,00|3900,08|D|
|I155|51509902|BR01SAOCP2|0,00||3986,97|0,00|3986,97|D|
|I155|51100370|BR01SAOHE6|0,00||4056,63|0,00|4056,63|D|
|I155|15101010|BR01SAOZ01|4098,00|D|0,00|0,00|4098,00|D|
|I155|51509905|BR01SAOCP2|0,00||4953,18|0,00|4953,18|D|
|I155|51508030|BR01SAOCF3|0,00||5000,00|0,00|5000,00|D|
|I155|51509922|BR01SAOCI3|0,00||6104,56|0,00|6104,56|D|
|I155|51508099|BR01SAOCP2|0,00||6750,00|0,00|6750,00|D|
|I155|51508099|BR01SAOZ01|0,00||10234,50|0,00|10234,50|D|
|I155|51509925|BR01SAOCP2|0,00||10784,04|0,00|10784,04|D|
|I155|51502070|BR01SAOCI3|0,00||19870,84|0,00|19870,84|D|
|I155|51509918|BR01SAOCP2|0,00||30200,00|0,00|30200,00|D|
|I155|11621012|BR01SAOZ01|47170,31|D|0,00|0,00|47170,31|D|
|I155|15100310|BR01SAOZ01|64879,39|D|0,00|0,00|64879,39|D|
|I155|11621011|BR01SAOZ01|131028,65|D|0,00|0,00|131028,65|D|
|I155|51509999|BR01SAOCP2|0,00||156186,92|1757,06|154429,86|D|
|I155|15100410|BR01SAOZ01|120836,76|D|81544,02|0,00|202380,78|D|
|I155|31302030|BR01SAOZ01|0,00||345915,62|0,00|345915,62|D|
|I155|31302010|BR01SAOZ01|345915,62|D|0,00|0,00|345915,62|D|
|I155|99991010|BR01SAOZ01|963326,64|D|0,00|0,00|963326,64|D|
|I155|15101310|BR01SAOZ01|798076,20|D|780247,04|0,00|1578323,24|D|
|I155|11215010|BR01SAOZ01|3461514,89|D|5148,32|1874650,99|1592012,22|D|
|I155|11503050|BR01SAOZ01|2756185,40|D|244760,09|1076259,93|1924685,56|D|
|I155|11503099|BR01SAOZ01|0,00||2152073,82|27798,77|2124275,05|D|
|I150|01022018|28022018|
|I155|31102001|BR01SAOZ01|5500500,00|C|0,00|0,00|5500500,00|C|
|I155|21103099|BR01SAOZ01|2631438,21|C|425364,49|420406,35|2626480,07|C|
|I155|99991050|BR01SAOZ01|963326,68|C|0,00|0,00|963326,68|C|
|I155|41206011|BR01SAO |0,00||0,00|729429,00|729429,00|C|
|I155|31302040|BR01SAOZ01|345915,62|C|0,00|0,00|345915,62|C|
|I155|21102099|BR01SAOZ01|99222,20|C|99263,35|140567,96|140526,81|C|
|I155|15101350|BR01SAOZ01|66404,67|C|0,00|51228,33|117633,00|C|
|I155|21111023|BR01SAOZ01|102,75|C|102,75|36621,99|36621,99|C|
|I155|21111025|BR01SAOZ01|12349,83|C|1216,52|621,04|11754,35|C|
|I155|15100450|BR01SAOZ01|3847,86|C|0,00|2766,11|6613,97|C|
|I155|47101010|BR01SAO |2348,47|C|583,82|893,89|2658,54|C|
|I155|57101010|BR01SAOCI3|1844,50|C|0,00|0,00|1844,50|C|
|I155|15100350|BR01SAOZ01|1081,32|C|0,00|540,66|1621,98|C|
|I155|21111028|BR01SAOZ01|2045,44|C|1534,50|690,42|1201,36|C|
|I155|21111013|BR01SAOZ01|0,00||0,00|1133,63|1133,63|C|
|I155|57101010|BR01SAOCP2|901,37|C|0,15|19,36|920,58|C|
|I155|21111024|BR01SAOZ01|936,00|C|770,15|533,70|699,55|C|
|I155|51509999|BR01SAOZ01|0,00||0,00|304,92|304,92|C|
|I155|21111020|BR01SAOZ01|162,66|C|0,00|24,16|186,82|C|
|I155|21111099|BR01SAOZ01|990,95|D|462,08|1607,04|154,01|C|
|I155|11505030|BR01SAOZ01|255,92|D|131,47|516,59|129,20|C|
|I155|15101050|BR01SAOZ01|45,54|C|0,00|22,76|68,30|C|
|I155|21111014|BR01SAOZ01|30,35|C|0,00|3,93|34,28|C|
|I155|55101010|BR01SAOZ01|2,04|C|0,00|0,00|2,04|C|
|I155|21101010|BR01SAOZ01|98953023552,89|C|0,00|0,00|98953023552,89|C|
|I155|61101012|BR01SAOZ01|0,00||1889,39|1889,39|0,00||
|I155|15999999|BR01SAOZ01|0,00||67902,43|67902,43|0,00||
|I155|99991030|BR01SAOZ01|0,00||117223,02|117223,02|0,00||
|I155|93120020|BR01SAOZ01|2561137080,19|D|295891,49|295891,49|2561137080,19|D|
|I155|21111026|BR01SAOZ01|136,36|C|362,19|225,82|0,01|D|
|I155|11235102|BR01SAOZ01|47,10|D|1662,72|1709,80|0,02|D|
|I155|11235101|BR01SAOZ01|1,00|D|659992,28|659992,28|1,00|D|
|I155|57101020|BR01SAOCI3|9,70|D|0,00|0,00|9,70|D|
|I155|41206013|BR01SAO |0,00||24,16|0,00|24,16|D|
|I155|57101010|BR01SAOCF3|26,43|D|0,00|0,00|26,43|D|
|I155|51502050|BR01SAOZ01|22,78|D|22,76|0,00|45,54|D|
|I155|57101020|BR01SAOCF3|47,90|D|0,00|0,00|47,90|D|
|I155|51502030|BR01ITJZ01|31,70|D|31,70|0,00|63,40|D|
|I155|51509999|BR01SAOCL2|0,00||255,00|0,00|255,00|D|
|I155|11505024|BR01SAOZ01|131,24|D|129,20|0,00|260,44|D|
|I155|51509908|BR01SAOCF3|287,00|D|0,00|0,00|287,00|D|
|I155|21111012|BR01SAOZ01|0,00||2276,78|1889,39|387,39|D|
|I155|51100370|BR01BLMHE6|200,92|D|200,92|0,00|401,84|D|
|I155|51100370|BR01CWBHE6|200,92|D|200,92|0,00|401,84|D|
|I155|51509908|BR01SAOCP2|373,10|D|38,80|0,00|411,90|D|
|I155|57101020|BR01SAOCP2|232,20|D|243,50|0,00|475,70|D|
|I155|61101023|BR01SAOZ01|0,00||485,84|0,00|485,84|D|
|I155|51502070|BR01SAOCU2|200,92|D|365,71|0,00|566,63|D|
|I155|51509905|BR01SAOCF3|630,00|D|0,00|0,00|630,00|D|
|I155|57101099|BR01SAOCP2|685,72|D|0,00|0,00|685,72|D|
|I155|51502070|BR01SAOCL2|358,17|D|358,14|0,00|716,31|D|
|I155|51100370|BR01ITJHE6|365,72|D|365,70|0,00|731,42|D|
|I155|51502070|BR01SAOHTJ|356,56|D|411,68|0,00|768,24|D|
|I155|51509924|BR01SAOCF3|770,00|D|0,00|0,00|770,00|D|
|I155|51509999|BR01SAOHTJ|0,00||845,80|0,00|845,80|D|
|I155|51509905|BR01SAOCI3|950,00|D|0,00|0,00|950,00|D|
|I155|51509924|BR01SAOZ01|0,00||954,67|0,00|954,67|D|
|I155|51509925|BR01SAOCI3|981,92|D|0,00|0,00|981,92|D|
|I155|51509924|BR01SAOCI3|584,40|D|401,02|0,00|985,42|D|
|I155|51502020|BR01SAOZ01|540,66|D|540,66|0,00|1081,32|D|
|I155|41206012|BR01SAO |0,00||1137,56|0,00|1137,56|D|
|I155|51509902|BR01SAOCI3|1220,00|D|0,00|0,00|1220,00|D|
|I155|51502070|BR01SAOCF5|659,16|D|659,12|0,00|1318,28|D|
|I155|61101022|BR01SAOZ01|0,00||1349,57|0,00|1349,57|D|
|I155|51502070|BR01SAOHH4|695,30|D|745,36|0,00|1440,66|D|
|I155|51100370|BR01SAOPE1|894,98|D|894,97|0,00|1789,95|D|
|I155|51100370|BR01SSZCF1|860,08|D|1130,62|0,00|1990,70|D|
|I155|51502070|BR01SAOCF3|1061,02|D|1161,16|0,00|2222,18|D|
|I155|51509913|BR01SAOCP2|600,00|D|1638,54|0,00|2238,54|D|
|I155|51502070|BR01SAOCI4|1153,52|D|1153,47|0,00|2306,99|D|
|I155|51502030|BR01SAOCI3|997,77|D|1354,65|0,00|2352,42|D|
|I155|51509924|BR01SAOCP2|2297,00|D|109,00|0,00|2406,00|D|
|I155|51509918|BR01SAOCI3|2564,00|D|40,00|0,00|2604,00|D|
|I155|51509913|BR01SAOCL2|0,00||2714,23|0,00|2714,23|D|
|I155|51509909|BR01SAOCI3|2745,88|D|0,00|0,00|2745,88|D|
|I155|51502070|BR01SAOCP2|1076,10|D|1675,66|0,00|2751,76|D|
|I155|51502030|BR01SAOZ01|1379,88|D|1379,76|0,00|2759,64|D|
|I155|51100370|BR01SAOPV1|1560,92|D|1721,21|0,00|3282,13|D|
|I155|51509999|BR01SAOCF3|3267,25|D|15,20|0,00|3282,45|D|
|I155|51507030|BR01SSZCP2|3472,48|D|0,00|0,00|3472,48|D|
|I155|51507099|BR01SAOCF3|3900,08|D|0,00|0,00|3900,08|D|
|I155|51509902|BR01SAOCP2|3986,97|D|0,00|0,00|3986,97|D|
|I155|15101010|BR01SAOZ01|4098,00|D|0,00|0,00|4098,00|D|
|I155|51100370|BR01SAOCF1|2013,62|D|2178,29|0,00|4191,91|D|
|I155|51509918|BR01SAOCF3|0,00||4400,00|0,00|4400,00|D|
|I155|51509999|BR01SAOCI3|0,00||4500,00|0,00|4500,00|D|
|I155|51509909|BR01SAOCP2|2300,69|D|2342,91|0,00|4643,60|D|
|I155|51100370|BR01SSZHE6|2561,94|D|2722,18|0,00|5284,12|D|
|I155|51100370|BR01SAOHTH|2611,16|D|3036,43|0,00|5647,59|D|
|I155|51509922|BR01SAOCI3|6104,56|D|0,00|0,00|6104,56|D|
|I155|51502070|BR01SAOZ01|3084,45|D|3968,56|0,00|7053,01|D|
|I155|51508030|BR01SAOCF3|5000,00|D|5000,00|0,00|10000,00|D|
|I155|51508099|BR01SAOCP2|6750,00|D|3316,00|0,00|10066,00|D|
|I155|51508099|BR01SAOZ01|10234,50|D|0,00|0,00|10234,50|D|
|I155|51509905|BR01SAOCP2|4953,18|D|8929,57|0,00|13882,75|D|
|I155|51100370|BR01SAOHE6|4056,63|D|10083,72|0,00|14140,35|D|
|I155|51507030|BR01SAOCP2|0,00||14635,87|0,00|14635,87|D|
|I155|51508030|BR01SAOHH3|0,00||15304,10|0,00|15304,10|D|
|I155|51509925|BR01SAOCP2|10784,04|D|9727,16|0,00|20511,20|D|
|I155|51501032|BR01SAOCF3|0,00||29230,50|0,00|29230,50|D|
|I155|51509918|BR01SAOCP2|30200,00|D|0,00|0,00|30200,00|D|
|I155|41206014|BR01SAO |0,00||36471,45|0,00|36471,45|D|
|I155|51502070|BR01SAOCI3|19870,84|D|24121,45|0,00|43992,29|D|
|I155|11621012|BR01SAOZ01|47170,31|D|0,00|485,84|46684,47|D|
|I155|15100310|BR01SAOZ01|64879,39|D|0,00|0,00|64879,39|D|
|I155|51509909|BR01SAOHTJ|0,00||73296,05|0,00|73296,05|D|
|I155|11621011|BR01SAOZ01|131028,65|D|0,00|1349,57|129679,08|D|
|I155|15100410|BR01SAOZ01|202380,78|D|29975,08|0,00|232355,86|D|
|I155|51509999|BR01SAOCP2|154429,86|D|170280,30|4198,83|320511,33|D|
|I155|31302010|BR01SAOZ01|345915,62|D|0,00|0,00|345915,62|D|
|I155|31302030|BR01SAOZ01|345915,62|D|0,00|0,00|345915,62|D|
|I155|11308010|BR01SAOZ01|0,00||729429,00|0,00|729429,00|D|
|I155|11215010|BR01SAOZ01|1592012,22|D|893,89|654730,56|938175,55|D|
|I155|99991010|BR01SAOZ01|963326,64|D|0,00|0,00|963326,64|D|
|I155|15101310|BR01SAOZ01|1578323,24|D|265916,41|0,00|1844239,65|D|
|I155|11503050|BR01SAOZ01|1924685,56|D|178257,06|110354,63|1992587,99|D|
|I155|11503099|BR01SAOZ01|2124275,05|D|93248,79|116875,72|2100648,12|D|
|I150|01032018|31032018|
|I155|41206011|BR01SAO |729429,00|C|0,00|5960716,00|6690145,00|C|
|I155|31102001|BR01SAOZ01|5500500,00|C|5500500,00|5500500,00|5500500,00|C|
|I155|21103099|BR01SAOZ01|2626480,07|C|1398486,51|1527691,33|2755684,89|C|
|I155|99991050|BR01SAOZ01|963326,68|C|890814,77|890814,77|963326,68|C|
|I155|31302040|BR01SAOZ01|345915,62|C|0,00|0,00|345915,62|C|
|I155|21111023|BR01SAOZ01|36621,99|C|229,33|299031,80|335424,46|C|
|I155|21102099|BR01SAOZ01|140526,81|C|57902,58|119989,23|202613,46|C|
|I155|15101350|BR01SAOZ01|117633,00|C|168861,80|225491,28|174262,48|C|
|I155|21111025|BR01SAOZ01|11754,35|C|14613,78|18399,30|15539,87|C|
|I155|47101010|BR01SAO |2658,54|C|0,00|10681,57|13340,11|C|
|I155|15100450|BR01SAOZ01|6613,97|C|9380,00|12495,96|9729,93|C|
|I155|21103050|BR01SAOZ01|0,00||13228,96|18246,71|5017,75|C|
|I155|15100350|BR01SAOZ01|1621,98|C|2162,64|2703,31|2162,65|C|
|I155|57101010|BR01SAOCI3|1844,50|C|0,00|0,00|1844,50|C|
|I155|21111013|BR01SAOZ01|1133,63|C|5798,87|5798,87|1133,63|C|
|I155|57101010|BR01SAOCP2|920,58|C|0,00|0,00|920,58|C|
|I155|21111028|BR01SAOZ01|1201,36|C|2030,28|1107,45|278,53|C|
|I155|21111020|BR01SAOZ01|186,82|C|46,28|88,48|229,02|C|
|I155|21111099|BR01SAOZ01|154,01|C|0,00|0,00|154,01|C|
|I155|15101050|BR01SAOZ01|68,30|C|91,04|113,80|91,06|C|
|I155|21111014|BR01SAOZ01|34,28|C|33,94|18,30|18,64|C|
|I155|11304010|BR01SAOZ01|0,00||2124,05|2124,05|0,00||
|I155|97120010|BR01SAOZ01|0,00||98256,86|98256,86|0,00||
|I155|99991030|BR01SAOZ01|0,00||107973,94|107973,94|0,00||
|I155|21101010|BR01SAOZ01|98953023552,89|C|2192896,14|2192896,14|0,00||
|I155|11304030|BR01SAOZ01|0,00||5960716,00|5960716,00|0,00||
|I155|11308010|BR01SAOZ01|729429,00|D|0,00|729429,00|0,00||
|I155|93120020|BR01SAOZ01|2561137080,19|D|223797,11|223797,11|2532033249,74|D|
|I155|11235102|BR01SAOZ01|0,02|D|0,00|0,00|0,02|D|
|I155|11235101|BR01SAOZ01|1,00|D|8671332,48|8671332,48|1,00|D|
|I155|57101099|BR01SAOZ01|0,00||2,36|0,00|2,36|D|
|I155|57101020|BR01SAOCI3|9,70|D|0,00|0,00|9,70|D|
|I155|41206013|BR01SAO |24,16|D|0,00|0,00|24,16|D|
|I155|57101010|BR01SAOCF3|26,43|D|0,00|0,00|26,43|D|
|I155|57101020|BR01SAOZ01|0,00||38,80|0,00|38,80|D|
|I155|57101020|BR01SAOCF3|47,90|D|0,00|0,00|47,90|D|
|I155|51502030|BR01MNSZ01|0,00||58,58|0,00|58,58|D|
|I155|51502030|BR01SSZZ01|0,00||58,58|0,00|58,58|D|
|I155|51502050|BR01SAOZ01|45,54|D|22,76|0,00|68,30|D|
|I155|51502030|BR01ITJZ01|63,40|D|126,80|95,10|95,10|D|
|I155|57101010|BR01SAOZ01|0,00||97,17|0,00|97,17|D|
|I155|11505030|BR01SAOZ01|129,20|C|362,15|129,20|103,75|D|
|I155|55101010|BR01SAOZ01|2,04|C|139,07|0,00|137,03|D|
|I155|51509904|BR01SAOCI3|0,00||173,60|0,00|173,60|D|
|I155|51509916|BR01SAOHTJ|0,00||246,65|0,00|246,65|D|
|I155|51509908|BR01SAOCF3|287,00|D|0,00|0,00|287,00|D|
|I155|51509916|BR01SAOCI4|0,00||290,00|0,00|290,00|D|
|I155|21111012|BR01SAOZ01|387,39|D|11720,59|11720,59|387,39|D|
|I155|51509999|BR01SAOCL2|255,00|D|228,54|0,00|483,54|D|
|I155|61101023|BR01SAOZ01|485,84|D|0,00|0,00|485,84|D|
|I155|51501003|BR01SAOCL2|0,00||532,09|0,00|532,09|D|
|I155|51509913|BR01SAOZ01|0,00||532,46|0,00|532,46|D|
|I155|51501014|BR01SAOZ01|0,00||600,00|0,00|600,00|D|
|I155|51509905|BR01SAOCF3|630,00|D|0,00|0,00|630,00|D|
|I155|51507099|BR01CWBZ01|0,00||631,16|0,00|631,16|D|
|I155|51508099|BR01SAOHTJ|0,00||669,00|0,00|669,00|D|
|I155|51509924|BR01SAOCF3|770,00|D|0,00|0,00|770,00|D|
|I155|51501030|BR01SAOCP2|0,00||805,00|0,00|805,00|D|
|I155|51509908|BR01SAOCP2|411,90|D|441,10|0,00|853,00|D|
|I155|51509916|BR01SAOCF3|0,00||886,00|0,00|886,00|D|
|I155|51502070|BR01SAOCU2|566,63|D|1298,01|932,32|932,32|D|
|I155|51509916|BR01SAOCL2|0,00||944,77|0,00|944,77|D|
|I155|51509925|BR01SAOCI3|981,92|D|0,00|0,00|981,92|D|
|I155|51509924|BR01SAOCI3|985,42|D|0,00|0,00|985,42|D|
|I155|51502070|BR01SAOCL2|716,31|D|358,14|0,00|1074,45|D|
|I155|41206012|BR01SAO |1137,56|D|0,00|0,00|1137,56|D|
|I155|51502070|BR01SAOHTJ|768,24|D|1591,60|1179,92|1179,92|D|
|I155|61101022|BR01SAOZ01|1349,57|D|0,00|0,00|1349,57|D|
|I155|51100370|BR01SAOCP1|0,00||1369,80|0,00|1369,80|D|
|I155|51509916|BR01SAOCI3|0,00||1466,50|0,00|1466,50|D|
|I155|51502020|BR01SAOZ01|1081,32|D|540,67|0,00|1621,99|D|
|I155|51509905|BR01SAOCI3|950,00|D|700,00|0,00|1650,00|D|
|I155|51509926|BR01SAOCP2|0,00||1963,41|0,00|1963,41|D|
|I155|51502070|BR01SAOCF5|1318,28|D|2636,60|1977,44|1977,44|D|
|I155|51100370|BR01MNSHE6|0,00||2000,00|0,00|2000,00|D|
|I155|51502070|BR01SAOHH4|1440,66|D|2931,48|2186,07|2186,07|D|
|I155|51509924|BR01SAOCP2|2406,00|D|0,00|0,00|2406,00|D|
|I155|57101099|BR01SAOCP2|685,72|D|1748,23|0,00|2433,95|D|
|I155|51509918|BR01SAOCI3|2604,00|D|54,00|0,00|2658,00|D|
|I155|51509913|BR01SAOCL2|2714,23|D|0,00|0,00|2714,23|D|
|I155|51509903|BR01SAOZ01|0,00||2732,76|0,00|2732,76|D|
|I155|51509909|BR01SAOCI3|2745,88|D|0,00|0,00|2745,88|D|
|I155|51509916|BR01SAOCF5|0,00||2847,95|0,00|2847,95|D|
|I155|51509916|BR01ITJZ01|0,00||3000,00|0,00|3000,00|D|
|I155|51100370|BR01SSZCF1|1990,70|D|4252,02|3121,36|3121,36|D|
|I155|51509999|BR01SAOCF3|3282,45|D|0,00|0,00|3282,45|D|
|I155|51502070|BR01SAOCF3|2222,18|D|4544,66|3383,42|3383,42|D|
|I155|51502070|BR01SAOCI4|2306,99|D|4119,69|2966,16|3460,52|D|
|I155|51507030|BR01SSZCP2|3472,48|D|0,00|0,00|3472,48|D|
|I155|51100370|BR01SAOPE1|1789,95|D|2506,06|801,76|3494,25|D|
|I155|51502030|BR01SAOCI3|2352,42|D|3284,70|1862,66|3774,46|D|
|I155|51507099|BR01SAOCF3|3900,08|D|0,00|0,00|3900,08|D|
|I155|51509902|BR01SAOCP2|3986,97|D|0,00|0,00|3986,97|D|
|I155|51509902|BR01SAOCI3|1220,00|D|2800,00|0,00|4020,00|D|
|I155|51100370|BR01CWBHE6|401,84|D|4257,56|602,75|4056,65|D|
|I155|15101010|BR01SAOZ01|4098,00|D|4098,00|4098,00|4098,00|D|
|I155|51502030|BR01SAOZ01|2759,64|D|3213,26|1668,20|4304,70|D|
|I155|51509918|BR01SAOCF3|4400,00|D|0,00|0,00|4400,00|D|
|I155|51502070|BR01SAOCP2|2751,76|D|5608,76|3933,08|4427,44|D|
|I155|51509999|BR01SAOCI3|4500,00|D|0,00|0,00|4500,00|D|
|I155|51101299|BR01SAOCP2|0,00||4520,00|0,00|4520,00|D|
|I155|51508099|BR01SSZZ01|0,00||4600,00|0,00|4600,00|D|
|I155|51509909|BR01SAOCP2|4643,60|D|0,00|0,00|4643,60|D|
|I155|51100370|BR01SAOPV1|3282,13|D|5906,02|4164,77|5023,38|D|
|I155|51509905|BR01SAOZ01|0,00||5312,03|0,00|5312,03|D|
|I155|51100370|BR01ITJHE6|731,42|D|5727,60|1097,14|5361,88|D|
|I155|51507099|BR01SAOZ01|0,00||5700,00|0,00|5700,00|D|
|I155|51509922|BR01SAOCI3|6104,56|D|0,00|0,00|6104,56|D|
|I155|51509916|BR01SAOZ01|0,00||7449,04|0,00|7449,04|D|
|I155|51501030|BR01SAOCI4|0,00||7503,03|0,00|7503,03|D|
|I155|51509999|BR01SAOHTJ|845,80|D|7331,91|0,00|8177,71|D|
|I155|51100370|BR01SAOCF1|4191,91|D|10468,71|6370,31|8290,31|D|
|I155|51501032|BR01SAOCI3|0,00||8529,08|0,00|8529,08|D|
|I155|51100370|BR01SAOHTH|5647,59|D|10522,60|7351,11|8819,08|D|
|I155|51508030|BR01SAOCF3|10000,00|D|0,00|0,00|10000,00|D|
|I155|51508099|BR01SAOZ01|10234,50|D|0,00|0,00|10234,50|D|
|I155|51509903|BR01SAOCP2|0,00||11565,57|0,00|11565,57|D|
|I155|21111024|BR01SAOZ01|699,55|C|13686,83|973,53|12013,75|D|
|I155|51509913|BR01SAOCP2|2238,54|D|10872,40|0,00|13110,94|D|
|I155|51502070|BR01SAOZ01|7053,01|D|17504,54|11021,64|13535,91|D|
|I155|51501030|BR01SAOZ01|0,00||14989,77|0,00|14989,77|D|
|I155|51508030|BR01SAOHH3|15304,10|D|0,00|0,00|15304,10|D|
|I155|51509924|BR01SAOZ01|954,67|D|15761,98|0,00|16716,65|D|
|I155|11505024|BR01SAOZ01|260,44|D|17519,46|0,00|17779,90|D|
|I155|51509916|BR01SSZZ01|0,00||20830,58|0,00|20830,58|D|
|I155|51100370|BR01SAOHE6|14140,35|D|17618,73|10048,55|21710,53|D|
|I155|51501015|BR01SAOCP2|0,00||22146,46|0,00|22146,46|D|
|I155|51501030|BR01SAOCF3|0,00||23597,04|0,00|23597,04|D|
|I155|51100370|BR01SSZHE6|5284,12|D|26322,04|8006,40|23599,76|D|
|I155|51509999|BR01SAOZ01|304,92|C|25254,36|0,00|24949,44|D|
|I155|57101020|BR01SAOCP2|475,70|D|755755,63|729428,98|26802,35|D|
|I155|51509925|BR01SAOCP2|20511,20|D|7554,66|0,00|28065,86|D|
|I155|51501032|BR01SAOCF3|29230,50|D|0,00|0,00|29230,50|D|
|I155|51507030|BR01SAOCP2|14635,87|D|14635,87|0,00|29271,74|D|
|I155|51509918|BR01SAOCP2|30200,00|D|0,00|0,00|30200,00|D|
|I155|51509908|BR01SAOZ01|0,00||30709,95|0,00|30709,95|D|
